id,school_id,school_name,school_city,school_state,school_country,date,date_precision,location,affected_communities,category,summary,source_ids,source_types,source_titles,source_publishers,source_urls,institutional_response,response_depth,response_date,legal_status,verification_status,confidence,review_tier,tags,created_at,updated_at,record_hash
evt_2026_1819,ohio_state_university_main_campus,Ohio State University-Main Campus,COLUMBUS,OH,US,2024-01-01,year,"COLUMBUS, OH",Race,Vandalism,ED campus safety data listed one reported on-campus hate-crime statistic for Ohio State University-Main Campus: Destruction/damage/vandalism characterized by Race.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2024-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; vandal-rac24,2026-06-03,2026-06-03,sha256:655f45dcb814319feb0f59c9d468b7c866af9796a4cdacfd8e257b4e67481207
evt_2026_1820,reed_college,Reed College,PORTLAND,OR,US,2024-01-01,year,"PORTLAND, OR",Religion,Harassment or threat,ED campus safety data listed one reported on-campus hate-crime statistic for Reed College: Simple assault characterized by Religion.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2024-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; sim-a-rel24,2026-06-03,2026-06-03,sha256:87dba32e8711648557184eb8b211c833600f1034cd5cc31e9772e45075fc576c
evt_2026_1821,bucknell_university,Bucknell University,Lewisburg,PA,US,2022-01-01,year,"Lewisburg, PA",Race,Harassment or threat,ED campus safety data listed one reported on-campus hate-crime statistic for Bucknell University: Intimidation characterized by Race.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2022-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; intim-rac22,2026-06-03,2026-06-03,sha256:dde5c1acc4cda543fb766f6df99880fd7c8e7f869fc20955b388b8be774bbf4a
evt_2026_1822,texas_state_university,Texas State University,SAN MARCOS,TX,US,2024-01-01,year,"SAN MARCOS, TX",National origin,Harassment or threat,ED campus safety data listed one reported on-campus hate-crime statistic for Texas State University: Simple assault characterized by National origin.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2024-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; sim-a-nat24,2026-06-03,2026-06-03,sha256:c698f865eb3a8f5288996c4f0ecb659775ab5f4b9df5290d642c8165574e877d
evt_2026_1823,university_of_virginia_main_campus,University of Virginia-Main Campus,CHARLOTTESVILLE,VA,US,2023-01-01,year,"CHARLOTTESVILLE, VA",Race,Harassment or threat,ED campus safety data listed one reported on-campus hate-crime statistic for University of Virginia-Main Campus: Intimidation characterized by Race.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2023-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; intim-rac23,2026-06-03,2026-06-03,sha256:436820d3db5f135ece2e9845d7299fe7f1e31f8ef670419e62e884346a4669e0
evt_2026_1824,spokane_falls_community_college,Spokane Falls Community College,PULLMAN,WA,US,2023-01-01,year,"PULLMAN, WA",Race,Vandalism,ED campus safety data listed one reported on-campus hate-crime statistic for Spokane Falls Community College: Destruction/damage/vandalism characterized by Race.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2023-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; vandal-rac23,2026-06-03,2026-06-03,sha256:ac0f21f3ac32d5945b4e292ee3e12ebfba29295f1ed2fe0ff8e561b025a35846
evt_2026_1825,southwestern_college,Southwestern College,Santa Fe,NM,US,2024-01-01,year,"CHULA VISTA, CA",Race,Vandalism,ED campus safety data listed one reported on-campus hate-crime statistic for Southwestern College: Destruction/damage/vandalism characterized by Race.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2024-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; vandal-rac24,2026-06-03,2026-06-03,sha256:3fef938d6cb036609873b563edcb9a818246dcf215cdb24b32eea61bd049140c
evt_2026_1826,metropolitan_state_university_of_denver,Metropolitan State University of Denver,DENVER,CO,US,2023-01-01,year,"DENVER, CO",LGBTQ+,Harassment or threat,ED campus safety data listed one reported on-campus hate-crime statistic for Metropolitan State University of Denver: Intimidation characterized by LGBTQ+.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2023-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; intim-sex23,2026-06-03,2026-06-03,sha256:e349612a38157e0d912ebab9e4c9f77b5d30b6dfaa1029cf7ad9d12b247ab421
evt_2026_1827,moraine_valley_community_college,Moraine Valley Community College,PALOS HILLS,IL,US,2024-01-01,year,"PALOS HILLS, IL",Religion,Harassment or threat,ED campus safety data listed one reported on-campus hate-crime statistic for Moraine Valley Community College: Intimidation characterized by Religion.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2024-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; intim-rel24,2026-06-03,2026-06-03,sha256:04509bfe0e7124b4c6f628fae7f3b91f14b3f2f2fde6d910c2b2336b3721bf97
evt_2026_1828,bentley_university,Bentley University,WALTHAM,MA,US,2022-01-01,year,"WALTHAM, MA",Religion,Vandalism,ED campus safety data listed one reported on-campus hate-crime statistic for Bentley University: Destruction/damage/vandalism characterized by Religion.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2022-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; vandal-rel22,2026-06-03,2026-06-03,sha256:c95a02c3d9ce1dfbf4e49cbf87a087c3b4547a566d861ccc72714772354af680
evt_2026_1829,johns_hopkins_university,Johns Hopkins University,Baltimore,MD,US,2023-01-01,year,"BALTIMORE, MD",Religion,Harassment or threat,ED campus safety data listed one reported on-campus hate-crime statistic for Johns Hopkins University: Intimidation characterized by Religion.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2023-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,imported_public_source,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; intim-rel23,2026-06-03,2026-06-03,sha256:602d705f1d2ecd704caa74d3786d84455149551c9bfb056b1894b3504ced5931
evt_2026_1830,rutgers_university_newark,Rutgers University-Newark,Newark,NJ,US,2022-01-01,year,"Newark, NJ",National origin,Harassment or threat,ED campus safety data listed one reported on-campus hate-crime statistic for Rutgers University-Newark: Intimidation characterized by National origin.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2022-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; intim-nat22,2026-06-03,2026-06-03,sha256:d838cefc9a356c4ceb25d9322a33c57e8f0f708cf903ef31451101bbbf6fecfe
